Thu Jan 19 17:48:17 2023    profile.dat

         19705733 function calls (16881799 primitive calls) in 2162.912 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        9    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\email\feedparser.py:184(close)
        9    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\email\feedparser.py:197(_new_message)
        9    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\email\feedparser.py:210(_pop_message)
        9    0.000    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\email\feedparser.py:471(_parse_headers)
        9    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\email\feedparser.py:53(__init__)
        9    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\email\feedparser.py:70(close)
        9    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\email\feedparser.py:139(__init__)
        9    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\email\parser.py:17(__init__)
        9    0.000    0.000    0.005    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\email\parser.py:41(parse)
        9    0.000    0.000    0.005    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\email\parser.py:59(parsestr)
        9    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\email\message.py:213(get_payload)
        9    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\email\message.py:303(set_payload)
        9    0.000    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\fingerprint.py:262(<genexpr>)
        9    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\util.py:124(get_platform_name)
        9    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\util.py:1851(_get_max_cli_version)
        9    0.000    0.000    0.071    0.008 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\util.py:1856(_is_offline)
        9    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\sdk\wandb_artifacts.py:257(name)
        9    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\apis\internal.py:57(max_cli_version)
        9    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\sdk\data_types\base_types\media.py:84(is_bound)
        9    0.000    0.000    0.073    0.008 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\sdk\data_types\base_types\wb_value.py:14(_server_accepts_client_ids)
        9    0.000    0.000    0.008    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\utils\hub.py:233(try_to_load_from_cache)
        9    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\pkg_resources\_vendor\packaging\version.py:75(__le__)
        9    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\sklearn\utils\validation.py:257(_is_arraylike)
        9    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\sklearn\utils\validation.py:262(_is_arraylike_not_scalar)
        9    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\sklearn\utils\_param_validation.py:258(__init__)
        9    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\sklearn\utils\_param_validation.py:471(is_satisfied_by)
        9    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\sdk\internal\internal_api.py:498(max_cli_version)
        9    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\apis\normalize.py:22(wrapper)
        8    0.000    0.000    0.026    0.003 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\apis\public.py:389(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\apis\public.py:511(user_agent)
        8    0.000    0.000    0.026    0.003 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\sdk\wandb_run.py:2874(_public_api)
        8    0.000    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\_internal\core_plugins\structured_config_source.py:50(is_config)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\codecs.py:957(getencoder)
        8    0.000    0.000    0.002    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\encodings\cp1252.py:18(encode)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\contextlib.py:234(contextmanager)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\urllib\parse.py:336(geturl)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\urllib\parse.py:912(urlencode)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\logging\__init__.py:1060(flush)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\socket.py:302(makefile)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\queue.py:34(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\socket.py:487(_decref_socketios)
        8    0.000    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\socket.py:493(_real_close)
        8    0.000    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\socket.py:497(close)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\socket.py:503(detach)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\socket.py:513(family)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\socket.py:519(type)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\socket.py:678(__init__)
        8    0.000    0.000    1.012    0.126 C:\Users\Siddhi\anaconda3\envs\mlops\lib\socket.py:690(readinto)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\socket.py:767(close)
        8    0.000    0.000    0.011    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\socket.py:937(getaddrinfo)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\pickle.py:964(save_dict)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\pickle.py:977(_batch_setitems)
        8    0.000    0.000    0.003    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\yaml\scanner.py:634(fetch_literal)
        8    0.000    0.000    0.003    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\yaml\scanner.py:640(fetch_block_scalar)
        8    0.000    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\yaml\scanner.py:651(fetch_single)
        8    0.001    0.000    0.003    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\yaml\scanner.py:976(scan_block_scalar)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\yaml\scanner.py:1052(scan_block_scalar_indicators)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\yaml\scanner.py:1092(scan_block_scalar_ignored_line)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\yaml\scanner.py:1106(scan_block_scalar_indentation)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\base64.py:34(_bytes_from_decode_data)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\base64.py:65(b64decode)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\yaml\representer.py:164(represent_int)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\encodings\hex_codec.py:13(hex_encode)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\argparse.py:906(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\packaging\version.py:229(__str__)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\packaging\version.py:262(epoch)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\packaging\version.py:291(pre)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\packaging\version.py:307(post)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\packaging\version.py:329(local)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\default_element.py:328(__post_init__)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\default_element.py:429(is_missing)
        8    0.000    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\ssl.py:483(__new__)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\ssl.py:487(_encode_hostname)
        8    0.000    0.000    0.566    0.071 C:\Users\Siddhi\anaconda3\envs\mlops\lib\ssl.py:495(wrap_socket)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\ssl.py:545(set_alpn_protocols)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\ssl.py:597(options)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\ssl.py:601(options)
        8    0.000    0.000    0.566    0.071 C:\Users\Siddhi\anaconda3\envs\mlops\lib\ssl.py:984(_create)
        8    0.000    0.000    1.012    0.126 C:\Users\Siddhi\anaconda3\envs\mlops\lib\ssl.py:1091(read)
        8    0.000    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\ssl.py:1121(getpeercert)
        8    0.000    0.000    1.012    0.126 C:\Users\Siddhi\anaconda3\envs\mlops\lib\ssl.py:1231(recv_into)
        8    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\ssl.py:1299(_real_close)
        8    0.000    0.000    0.564    0.071 C:\Users\Siddhi\anaconda3\envs\mlops\lib\ssl.py:1303(do_handshake)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\ssl.py:1373(version)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\connectionpool.py:1095(_normalize_host)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\connection.py:115(__init__)
        8    0.000    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\connectionpool.py:244(_get_conn)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\connectionpool.py:283(_put_conn)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\connectionpool.py:314(_validate_conn)
        8    0.000    0.000    2.029    0.254 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\connectionpool.py:361(_make_request)
        8    0.010    0.001    0.012    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\connectionpool.py:483(close)
        8    0.000    0.000    2.033    0.254 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\connectionpool.py:522(urlopen)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\poolmanager.py:79(_default_key_normalizer)
        8    0.000    0.000    0.002    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\connectionpool.py:914(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\connectionpool.py:963(_prepare_conn)
        8    0.000    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\connectionpool.py:998(_new_conn)
        8    0.000    0.000    1.009    0.126 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\connectionpool.py:1034(_validate_conn)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\connectionpool.py:75(__init__)
        8    0.000    0.000    0.002    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\connectionpool.py:169(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\http\client.py:843(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\http\client.py:889(_get_hostport)
        8    0.000    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\http\client.py:958(close)
        8    0.000    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\http\client.py:1031(_send_output)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\http\client.py:208(_read_headers)
        8    0.000    0.000    0.003    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\http\client.py:226(parse_headers)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\http\client.py:250(__init__)
        8    0.000    0.000    1.012    0.126 C:\Users\Siddhi\anaconda3\envs\mlops\lib\http\client.py:280(_read_status)
        8    0.000    0.000    1.016    0.127 C:\Users\Siddhi\anaconda3\envs\mlops\lib\http\client.py:313(begin)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\http\client.py:385(_check_close)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\http\client.py:414(_close_conn)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\http\client.py:431(flush)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\http\client.py:452(read)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\http\client.py:1085(putrequest)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\http\client.py:1212(_encode_request)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\http\client.py:1216(_validate_method)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\http\client.py:1225(_validate_path)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\http\client.py:1233(_validate_host)
        8    0.000    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\http\client.py:1269(endheaders)
        8    0.000    0.000    0.003    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\http\client.py:1282(request)
        8    0.000    0.000    0.003    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\http\client.py:1287(_send_request)
        8    0.000    0.000    1.016    0.127 C:\Users\Siddhi\anaconda3\envs\mlops\lib\http\client.py:1333(getresponse)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\util\queue.py:12(_init)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\util\timeout.py:238(read_timeout)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\util\proxy.py:4(connection_requires_http_tunnel)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\_collections.py:54(__getitem__)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\_collections.py:61(__setitem__)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\_collections.py:141(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\_collections.py:231(extend)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\util\ssl_match_hostname.py:79(_to_unicode)
        8    0.000    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\util\ssl_match_hostname.py:98(match_hostname)
        8    0.000    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\ipaddress.py:27(ip_address)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\ipaddress.py:1172(_ip_int_from_string)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\ipaddress.py:1271(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\ipaddress.py:1605(_ip_int_from_string)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\ipaddress.py:1842(_split_scope_id)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\ipaddress.py:1877(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\connection.py:151(host)
        8    0.000    0.000    0.293    0.037 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\connection.py:161(_new_conn)
        8    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\connection.py:192(_is_using_tunnel)
